Placement,Name,Score,id
103,Morkovka,50:45.066,9ce91fded892f8f31c11861a0d73e37fcc554ee9cd10db3e
104,KiwiMaster1373,50:49.867,9fbc43ddd7c4fda41e458a1d0c72e7769d501dee9f18d13b
104,ILoveKoguts,50:49.867,9fbe1e8fdd95f8a54a42884f5675e2239a0019ea9d45dc6b
104,SpeczeK,50:49.867,9fbf14d9d6c0fba31016dd4a5d70e771c9031eb5cc43db6d
105,vicke4_,51:30.65,9fbc16888c96faa51917da1e0d26b572ce0d1cb8cb14d06e
105,BigBoat,51:30.65,9ced43ded692faad1e168b1f5721e724cf0d15ee9f42d938
106,Faxiu,51:51.4,9fba128fd69ff1f41111da4e5c76e2719a0d49eecd11d069
106,RedJelly,51:51.4,9cb81fdedb9ffef01816dc4b0b71e721cf051cee9c12dc6d
106,GoliloGame,51:51.4,9cb7168b8e9ef0f01a13874b5b21e021cc501eba9e44d93a
107,areyuh,51:57.467,9fba17888a90fef34942871f5e26b376c40019edcd41da6c
107,abj,51:57.467,9fbc45888c91f1f71d118f485875ef22cd5615ee9e15dd6d
107,Raunny,51:57.467,9ce94189d7c3aff111458c1e5776e77ec80318e9cc15d13f
108,The Bat,52:08.266,9fbd15888991fdf71a438d4f5f76b57298021eb4cc14d96e
108,NotTheLegend,52:08.266,9ced1e8f8c93f9a61e43d9490c74e773cd504be8cd45dc3b
108,Yoshiishere,52:08.266,9cb9168ed8c5f9a64e1688190a22b023cc0d15be9d108c6d
109,Pisky,52:38.8,9fbd148d8b96aca449448d1a0b72e526cd0114eecc428c31
109,Darkhorse,52:38.8,9fbf4382d89ef1f41a118f4f5770e626c50d1de89f19d96d
109,tigertomd,52:38.8,9cbb41d8dc9fa8a71d40db1d5925e226cf571bbb9d158c6c
110,i7oiiinjion,53:34.784,9fbe448e89c4faf34a40da4c5f75e173ca564ce89f458b3f
110,KE6A6_BEPTEJl,53:34.784,9fbc178b8c96acac4b43884f0b22e3739d511fed9611dd6c
110,I7OJlLNJION,53:34.784,9ce9148edb9ffba71e1687425d22e77fc8034ce99a16de6a
111,Diego,54:12.75,9fbf1689db9eaaac4e148a1f5e27e771cb0215b4cd428938
111,Memezaa,54:12.75,9cea1f8c89c5f9f41c45de1e5870e574ca0115bac843dc38
111,DemenSama,54:12.75,9cba4682d6c5fef64c45db185e27e777cb0d1abfcc41d869
112,Bloonspop54,54:31.984,9cba138fddc2fda41c108d4e5e7ab021cb071dbd9d468d6d
112,KingStar,54:31.984,9cbb41dd8e90ffa41d468e180e26e17ecd514eb5cb17d169
113,Fugitive509,54:40.317,9cee1eddda93f0a11841d91e5b73b726cc5714ed9844d16a
113,UnknownGhost,54:40.317,9cb9468e8ec7fca71e13de490976b477cc0d48ef9c14d138
113,Player,54:40.317,9fbe11828c95faf71d458a4f5a26e27e9e0d1abd98188d3f
114,MiniDieb,54:46.75,9fbb42de89c0f8a010108a435871e076c8031cbb9c16d139
114,Buffystar,54:46.75,9fbb45d8de95fda44a10dc1e5871b77ece564ebd9a14da6c
115,Da3aby,55:02.417,9fbc418b8c91f8f14c41db435676e07f9a5048ee9f188a6a
