Placement,Name,Score,id
162,ZRJ,12:22.417,9fbe148cd89fafac1d428c4e5e72e173cc511dbcc814da38
163,Zup,12:25.133,9fbb46dfd694f1f61b41db485d71e17f98071fb59d108e3e
164,Chef Royardee,12:25.583,9ce94188d6c3fef44c11de1f5b76e77f9f521eef9843da31
165,kfbui454,12:26.667,9fbc4489d691faad4917871d5f22e671c80d15bcca16db39
166,Ares,12:26.784,9fbc42d88991aca3111086195f20e575c50348b89b198d6d
167,Dr. Monkey,12:27.917,9ce9468a8ac5fff01c168e1f0e20e521cd0c1beecb10da6c
168,Heng,12:30.267,9ce941898ac0faf110468e195922e77ec9501ceecf42d830
169,putibuku,12:32.817,9fbb138b8cc2fda31e11874e097ab2709f064ee8c842dc3c
170,QIANHENG,12:33.283,9fbe43d98d9eadad1d168e49587be272cb571bedcf44df3e
171,Genio250,12:34.117,9ceb418bda95ffa31b46891a5c7ae3749e571ebd9845de30
172,Pin,12:36.633,9fbb1182d792fca11a43dc4c0d22e37fc85019b8cf44d130
173,Epitaph,12:36.683,9cea17dddac7faf71d42861d0c75e77fc80019b9cd42dd31
174,Player,12:40.833,9fbb11dedcc7f9f719478f4e0d25e575c40c1bb89f428e39
175,Boutrin,12:41.716,9fbd12828a94faa31a4a86495b22e0719d511eed9a11d03b
176,BitBit,12:45.25,9cba1e828d90f9f41142dc4c5f20b47fcc0c1eb8cc118b6d
177,lpsz,12:46.95,9ced148eddc0f0a1194787480976ee76ce521abf9e42d939
178,Sashimi123,12:47.217,9cec468989c5f1a41b4adc1d5e22e372ca0c14ba9f118a3a
179,RT.Nino,12:47.683,9ceb428f8b91fcf11b14dc4f5926e5769f511db59d138c6b
180,Introlyse,12:48.017,9ce91783d691afa21f47dd1d0b27e623c5501cb8cb17d13a
181,NitsuaGames,12:49.833,9fbc468e8991aba01d478f1f5726b271c5004bbfcb178930
182,Jeffy iz Best,12:52.35,9fbe1e888c90fcac4a108e425622e177cb0249b99715db3b
183,ROOKIE,12:52.416,9ceb13ddda90aaf11a4ade435c73e524cf034cee97448e31
184,Player9729105,12:53.617,9fbc46dd8b93f8ac1045864d5c7be771c95249bd9b43df6b
185,Adam,12:55.55,9fbe438b8e96fcac4a408f1d0d26e27ecf051ebd9a15d131
186,Devin Kurant,12:57.833,9cec468dd794f1a31b1489490b75e323ca031fee96178c3e
187,Lu,13:00.1,9cec1e8cd8c7fcac4d428b4c0d7ab721ca564bba9844dd6c
188,Electroninja,13:01.15,9fbf12dddbc0f9a61041dd1a5a75e576cb521ce99818db30
189,Xylon,13:03.567,9fbd10dadfc5aba31b40da4d0b73b423cb5518bccb14d869
190,Yureka,13:03.6,9cea4182ddc2faa14c468d4b5a25e5769e0415e99b44d83c
191,Alpha Ir,13:06.217,9cba428b899ff0f61e138b4f5c72e075cc034eed9617dc6b
192,JustFamily,13:07.233,9cec428cda93afa34c4a891a0a75b022c9004ebe9d41de3c
193,mraggi,13:09.317,9ce9158a8c97fdf749428b495873e37499061cb49610d93c
194,Sero,13:09.367,9cb6448cdc91f9a41f41864b5670b524cc551ab9c818d93e
195,999x,13:09.65,9fbb4682d792f9a04d40dd1d5a71b472c5011fb5cb42d06e
196,Gunship127,13:09.666,9cbb42ddde94f8a74d458b425720b573c9064ce99c118969
197,fjclovemiyuki,13:09.683,9fbc45898bc0f1f61e168a4f0a26b077990d48b8cb108a3c
198,damage4396,13:10.183,9fbc118b8bc3ffa71c4b88180b25e426995748bccf188c3a
199,Keithgobrr,13:11.366,9fbf1389da92a8a2104b86480d25e32298521cb89c17df39
200,wclei,13:11.484,9fbc1ed8dd9fabf74b43dd1a5f73b523985019b99f10d06d
201,Aggregation IE,13:14.416,9fbc1ed8dec7fba14a4587485627e47e9a074eeacf13d031
202,7,13:16.25,9cb81683d993fba24947dd4a5c21b471cc0d18bfca438c38
203,Zwagerino,13:17.616,9cb91288dd95abf41f45884d5a7bef75cc0d1aef9b418969
204,Number1NkHater,13:20.067,9fbb1f8edac3fea0194486420d27e025cf511ebcc846de6b
205,Hide2411,13:20.266,9fbc178e8dc0f1a21c4a89480922e724c85048b897418e31
206,2078273072,13:23.2,9fbb1489ddc4fbac1a14da4a0e77b07fcb034ee99717da6e
207,DarkHeldoro,13:23.817,9fbe148c8d9ef1a6101186485727e726c5041eb89e12d86a
208,Grihh,13:25.934,9fbb138e8dc4faa210428c190e7be072cb524beecf15d838
209,X,13:25.984,9fbd1fdddfc5f1f61c4ade480a74b576c8064cbd9c178a38
210,Max,13:26.6,9fbf15da8c97f9a11c47864d0975e373c8571dea9618d83d
211,NIK,13:27.217,9fbd4683db9ff8f41c458f195872e475cb051ab9cd15dd6c
212,KingThunder14,13:32.65,9cea1f89df9fa8f74c47864c5873e77fcb0d48beca16d939
213,Sup Len,13:32.7,9fbc118dd89ffba41817de4a0b76e07ecd0415bccb45d939
214,doudizhu,13:37.784,9fbb46ded79ef9f31d40da185b76ee24cc5014e8cf46d039
215,Ace,13:37.984,9fbe168f8a95acf31f448e4b0973e5769a571ae99a44dc38
216,Scorpion,13:38.434,9fbd45d9dd90aaa719148c1d5826e2779d0d49bd9945df3e
217,vr43000gt2,13:39.4,9fbf42dfdfc7afa34a4b86490d77e576c90d1defcf42da6b
218,Benjaminimum,13:39.633,9cec45838a95afa64c458b185a27e723ca5619ed9f14893b
219,miracle,13:39.817,9fbb168bd79efea01e478a1f5774ef26cb5714ef9616df39
220,hedisgoo,13:40.017,9fbf158ddfc2fef71046864a0c20e771cf031bbfcf118930
221,Y,13:42.15,9fbc16ddda97aba21f1386485a77b0709d0c15b89710da30
222,Afoknas,13:43.85,9cbb12ddd792a8ad4d4b88425e7ab77fcd501de8cf16dd6b
223,MrHbaba,13:44.833,9fbb11d8dc97f0f71a418c180977e5739d564be9cf108a6b
224,miaomiao,13:45.033,9fbd128bdac0faa51b14da4b5b7ab472985549becc178e3f
225,Lazlo,13:53.483,9fbd1083df96fda74d14dd4e5c7bef7ecd521ee89a118b3a
226,Chelios,13:54.934,9fbe428ddb9ff1f11b448b4a5875e272cb5048be9b17dc6c
227,CaptianThorn,13:58.116,9fbe1489d691acac1843864a0e71e522990c1ebbcc46d038
228,QOPPOQ,13:59.016,9cb643dd8cc7a8ac19408a185d7bef7fcb071fb49e14d96a
